first_opcode,second_opcode,first_length,second_length,sum,combined,efficiency_PUSH_NULL,_BINARY_OP_ADD_FLOAT,24,397,421,1,0.0023752969121140144
_RESUME_CHECK,_MAP_ADD,69,140,209,196,0.937799043062201
_CHECK_VALIDITY,_MAP_ADD,69,140,209,196,0.937799043062201
_GET_AITER,_JUMP_TO_TOP,517,94,611,573,0.9378068739770867
_CALL_METHOD_DESCRIPTOR_NOARGS,_CALL_METHOD_DESCRIPTOR_FAST,601,621,1222,1146,0.9378068739770867
_IS_OP,_BUILD_SLICE,312,492,804,754,0.9378109452736318
_CALL_LEN,_UNPACK_SEQUENCE_TUPLE,466,338,804,754,0.9378109452736318
_UNPACK_SEQUENCE_TWO_TUPLE,_GET_YIELD_FROM_ITER,312,283,595,558,0.9378151260504202
_CALL_BUILTIN_O,_COMPARE_OP_STR,624,325,949,890,0.9378292939936775
_SAVE_RETURN_OFFSET,_CALL_INTRINSIC_2,27,343,370,347,0.9378378378378378
_CHECK_EXC_MATCH,_DICT_UPDATE,353,387,740,694,0.9378378378378378
_STORE_ATTR_SLOT,_CALL_TYPE_1,272,452,724,679,0.9378453038674033
_LOAD_SUPER_ATTR_METHOD,_CHECK_PEP_523,625,67,692,649,0.9378612716763006
_GET_AWAITABLE,_STORE_DEREF,501,175,676,634,0.9378698224852071
_GET_AITER,_POP_FRAME,517,111,628,589,0.9378980891719745
_CHECK_EG_MATCH,_CALL_LEN,629,466,1095,1027,0.9378995433789954
_LOAD_FAST_CHECK,_GUARD_IS_NONE_POP,210,80,290,272,0.9379310344827586
_POP_FRAME,_MATCH_CLASS,111,469,580,544,0.9379310344827586
_MATCH_SEQUENCE,_LOAD_ATTR_CLASS,59,231,290,272,0.9379310344827586
_MATCH_MAPPING,_LOAD_ATTR_CLASS,59,231,290,272,0.9379310344827586
_MATCH_CLASS,_TO_BOOL_LIST,469,240,709,665,0.9379407616361072
_CALL_BUILTIN_O,_RESUME_CHECK,624,69,693,650,0.937950937950938
_LOAD_ATTR_CLASS,_CALL_STR_1,231,462,693,650,0.937950937950938
_LOAD_ATTR_CLASS,_CALL_TUPLE_1,231,462,693,650,0.937950937950938
_SWAP,_TO_BOOL,54,220,274,257,0.9379562043795621
_TO_BOOL,_SWAP,220,54,274,257,0.9379562043795621
_LOAD_ATTR_WITH_HINT,_INSERT,429,103,532,499,0.9379699248120301
_BEFORE_ASYNC_WITH,_COMPARE_OP_FLOAT,859,334,1193,1119,0.9379715004191115
_BEFORE_WITH,_COMPARE_OP_FLOAT,859,334,1193,1119,0.9379715004191115
_LOAD_NAME,_UNPACK_SEQUENCE_TUPLE,323,338,661,620,0.9379727685325264
_LOAD_ATTR_SLOT,_LOAD_SUPER_ATTR_METHOD,294,625,919,862,0.9379760609357998
_CALL_TUPLE_1,_UNPACK_SEQUENCE_TWO_TUPLE,462,312,774,726,0.937984496124031
_STORE_FAST,_UNPACK_SEQUENCE_TWO_TUPLE,172,312,484,454,0.9380165289256198
_CALL_METHOD_DESCRIPTOR_O,_STORE_NAME,674,391,1065,999,0.9380281690140845
_LOAD_ATTR_MODULE,_DICT_UPDATE,323,387,710,666,0.9380281690140845
_LOAD_FROM_DICT_OR_GLOBALS,_CALL_TYPE_1,355,452,807,757,0.9380421313506815
_CHECK_EG_MATCH,_GET_AITER,629,517,1146,1075,0.9380453752181501
_GUARD_GLOBALS_VERSION,_DELETE_ATTR,95,244,339,318,0.9380530973451328
_GUARD_BUILTINS_VERSION,_DELETE_ATTR,95,244,339,318,0.9380530973451328
_MATCH_KEYS,_GET_ANEXT,99,450,549,515,0.9380692167577414
_GET_AITER,_LOAD_FROM_DICT_OR_GLOBALS,517,355,872,818,0.9380733944954128
_BINARY_SUBSCR_LIST_INT,_PUSH_FRAME,352,68,420,394,0.9380952380952381
_CHECK_EG_MATCH,_LOAD_ATTR_METHOD_LAZY_DICT,629,98,727,682,0.938101788170564
